name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,3,12,12,"2021/05/18, 15:05:02",1621321502.098911,158.0
DBL,3,1,1,"2021/05/18, 18:30:01",1621333801.686031,85.0
DBL,3,1,2,"2021/05/18, 18:30:01",1621333801.686031,43.0
DBL,3,1,3,"2021/05/18, 18:30:01",1621333801.686031,114.0
DBL,3,1,4,"2021/05/18, 18:30:01",1621333801.686031,277.0
DBL,3,1,5,"2021/05/18, 18:30:01",1621333801.686031,15.0
DBL,3,1,6,"2021/05/18, 18:30:01",1621333801.686031,416.0
DBL,3,1,7,"2021/05/18, 18:30:01",1621333801.686031,24.0
DBL,3,1,8,"2021/05/18, 18:30:01",1621333801.686031,49.0
DBL,3,1,9,"2021/05/18, 18:30:01",1621333801.686031,56.0
DBL,3,1,10,"2021/05/18, 18:30:01",1621333801.686031,175.0
DBL,3,1,11,"2021/05/18, 18:30:01",1621333801.686031,175.0
DBL,3,1,12,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,2,1,"2021/05/18, 18:30:01",1621333801.686031,69.0
DBL,3,2,2,"2021/05/18, 18:30:01",1621333801.686031,60.0
DBL,3,2,3,"2021/05/18, 18:30:01",1621333801.686031,128.0
DBL,3,2,4,"2021/05/18, 18:30:01",1621333801.686031,85.0
DBL,3,2,5,"2021/05/18, 18:30:01",1621333801.686031,45.0
DBL,3,2,6,"2021/05/18, 18:30:01",1621333801.686031,222.0
DBL,3,2,7,"2021/05/18, 18:30:01",1621333801.686031,72.0
DBL,3,2,8,"2021/05/18, 18:30:01",1621333801.686031,42.0
DBL,3,2,9,"2021/05/18, 18:30:01",1621333801.686031,75.0
DBL,3,2,10,"2021/05/18, 18:30:01",1621333801.686031,59.0
DBL,3,2,11,"2021/05/18, 18:30:01",1621333801.686031,107.0
DBL,3,2,12,"2021/05/18, 18:30:01",1621333801.686031,476.0
DBL,3,3,1,"2021/05/18, 18:30:01",1621333801.686031,151.0
DBL,3,3,2,"2021/05/18, 18:30:01",1621333801.686031,33.0
DBL,3,3,3,"2021/05/18, 18:30:01",1621333801.686031,85.0
DBL,3,3,4,"2021/05/18, 18:30:01",1621333801.686031,101.0
DBL,3,3,5,"2021/05/18, 18:30:01",1621333801.686031,18.0
DBL,3,3,6,"2021/05/18, 18:30:01",1621333801.686031,333.0
DBL,3,3,7,"2021/05/18, 18:30:01",1621333801.686031,29.0
DBL,3,3,8,"2021/05/18, 18:30:01",1621333801.686031,50.0
DBL,3,3,9,"2021/05/18, 18:30:01",1621333801.686031,32.0
DBL,3,3,10,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,3,11,"2021/05/18, 18:30:01",1621333801.686031,151.0
DBL,3,3,12,"2021/05/18, 18:30:01",1621333801.686031,277.0
DBL,3,4,1,"2021/05/18, 18:30:01",1621333801.686031,175.0
DBL,3,4,2,"2021/05/18, 18:30:01",1621333801.686031,144.0
DBL,3,4,3,"2021/05/18, 18:30:01",1621333801.686031,476.0
DBL,3,4,4,"2021/05/18, 18:30:01",1621333801.686031,333.0
DBL,3,4,5,"2021/05/18, 18:30:01",1621333801.686031,87.0
DBL,3,4,6,"2021/05/18, 18:30:01",1621333801.686031,416.0
DBL,3,4,7,"2021/05/18, 18:30:01",1621333801.686031,40.0
DBL,3,4,8,"2021/05/18, 18:30:01",1621333801.686031,277.0
DBL,3,4,9,"2021/05/18, 18:30:01",1621333801.686031,333.0
DBL,3,4,10,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,4,11,"2021/05/18, 18:30:01",1621333801.686031,416.0
DBL,3,4,12,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,5,1,"2021/05/18, 18:30:01",1621333801.686031,114.0
DBL,3,5,2,"2021/05/18, 18:30:01",1621333801.686031,166.0
DBL,3,5,3,"2021/05/18, 18:30:01",1621333801.686031,370.0
DBL,3,5,4,"2021/05/18, 18:30:01",1621333801.686031,238.0
DBL,3,5,5,"2021/05/18, 18:30:01",1621333801.686031,35.0
DBL,3,5,6,"2021/05/18, 18:30:01",1621333801.686031,277.0
DBL,3,5,7,"2021/05/18, 18:30:01",1621333801.686031,68.0
DBL,3,5,8,"2021/05/18, 18:30:01",1621333801.686031,92.0
